number_of_features,features,accuracy_score
43,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85']",0.9921259842519685
45,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5']",0.9921259842519685
56,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5']",0.9921259842519685
58,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5', 'amplitude__spkt_welch_density__coeff_8', 'amplitude__fft_coefficient__attr_""abs""__coeff_44']",0.9921259842519685
60,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5', 'amplitude__spkt_welch_density__coeff_8', 'amplitude__fft_coefficient__attr_""abs""__coeff_44', 'amplitude__fft_coefficient__attr_""abs""__coeff_58', 'amplitude__fft_coefficient__attr_""abs""__coeff_5']",0.9921259842519685
62,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5', 'amplitude__spkt_welch_density__coeff_8', 'amplitude__fft_coefficient__attr_""abs""__coeff_44', 'amplitude__fft_coefficient__attr_""abs""__coeff_58', 'amplitude__fft_coefficient__attr_""abs""__coeff_5', 'amplitude__agg_autocorrelation__f_agg_""var""__maxlag_40', 'amplitude__fft_coefficient__attr_""abs""__coeff_23']",0.9921259842519685
74,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5', 'amplitude__spkt_welch_density__coeff_8', 'amplitude__fft_coefficient__attr_""abs""__coeff_44', 'amplitude__fft_coefficient__attr_""abs""__coeff_58', 'amplitude__fft_coefficient__attr_""abs""__coeff_5', 'amplitude__agg_autocorrelation__f_agg_""var""__maxlag_40', 'amplitude__fft_coefficient__attr_""abs""__coeff_23', 'amplitude__fft_coefficient__attr_""abs""__coeff_90', 'amplitude__fft_coefficient__attr_""abs""__coeff_7', 'amplitude__fft_coefficient__attr_""abs""__coeff_81', 'amplitude__fft_coefficient__attr_""abs""__coeff_25', 'amplitude__index_mass_quantile__q_0.2', 'amplitude__fft_aggregated__aggtype_""variance""', 'amplitude__fft_coefficient__attr_""abs""__coeff_74', 'amplitude__fft_coefficient__attr_""abs""__coeff_98', 'amplitude__fft_aggregated__aggtype_""skew""', 'amplitude__fft_coefficient__attr_""abs""__coeff_2', 'amplitude__partial_autocorrelation__lag_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_61']",0.9921259842519685
77,"['amplitude__kurtosis', 'amplitude__ratio_beyond_r_sigma__r_3', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_3', 'amplitude__ratio_beyond_r_sigma__r_0.5', 'amplitude__binned_entropy__max_bins_10', 'amplitude__ratio_beyond_r_sigma__r_1', 'amplitude__lempel_ziv_complexity__bins_5', 'amplitude__ratio_beyond_r_sigma__r_2.5', 'amplitude__fft_aggregated__aggtype_""kurtosis""', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_7', 'amplitude__spkt_welch_density__coeff_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_8', 'amplitude__autocorrelation__lag_4', 'amplitude__large_standard_deviation__r_0.1', 'amplitude__ratio_beyond_r_sigma__r_5', 'amplitude__large_standard_deviation__r_0.2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_0', 'amplitude__fft_coefficient__attr_""abs""__coeff_94', 'amplitude__index_mass_quantile__q_0.1', 'amplitude__autocorrelation__lag_3', 'amplitude__friedrich_coefficients__coeff_0__m_3__r_30', 'amplitude__partial_autocorrelation__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_91', 'amplitude__ratio_beyond_r_sigma__r_1.5', 'amplitude__fft_coefficient__attr_""abs""__coeff_95', 'amplitude__fft_coefficient__attr_""abs""__coeff_76', 'amplitude__fft_coefficient__attr_""abs""__coeff_86', 'amplitude__fft_coefficient__attr_""abs""__coeff_8', 'amplitude__partial_autocorrelation__lag_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_84', 'amplitude__fft_coefficient__attr_""abs""__coeff_87', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""', 'amplitude__fft_coefficient__attr_""abs""__coeff_82', 'amplitude__spkt_welch_density__coeff_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_97', 'amplitude__fft_coefficient__attr_""abs""__coeff_92', 'amplitude__fft_coefficient__attr_""abs""__coeff_89', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_6', 'amplitude__fft_coefficient__attr_""abs""__coeff_9', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_85', 'amplitude__fft_coefficient__attr_""abs""__coeff_4', 'amplitude__partial_autocorrelation__lag_5', 'amplitude__fft_coefficient__attr_""abs""__coeff_96', 'amplitude__ratio_beyond_r_sigma__r_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_99', 'amplitude__fft_coefficient__attr_""abs""__coeff_75', 'amplitude__partial_autocorrelation__lag_2', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_2', 'amplitude__fft_coefficient__attr_""abs""__coeff_60', 'amplitude__fft_coefficient__attr_""abs""__coeff_83', 'amplitude__fft_coefficient__attr_""abs""__coeff_73', 'amplitude__fft_coefficient__attr_""abs""__coeff_40', 'amplitude__energy_ratio_by_chunks__num_segments_10__segment_focus_5', 'amplitude__spkt_welch_density__coeff_8', 'amplitude__fft_coefficient__attr_""abs""__coeff_44', 'amplitude__fft_coefficient__attr_""abs""__coeff_58', 'amplitude__fft_coefficient__attr_""abs""__coeff_5', 'amplitude__agg_autocorrelation__f_agg_""var""__maxlag_40', 'amplitude__fft_coefficient__attr_""abs""__coeff_23', 'amplitude__fft_coefficient__attr_""abs""__coeff_90', 'amplitude__fft_coefficient__attr_""abs""__coeff_7', 'amplitude__fft_coefficient__attr_""abs""__coeff_81', 'amplitude__fft_coefficient__attr_""abs""__coeff_25', 'amplitude__index_mass_quantile__q_0.2', 'amplitude__fft_aggregated__aggtype_""variance""', 'amplitude__fft_coefficient__attr_""abs""__coeff_74', 'amplitude__fft_coefficient__attr_""abs""__coeff_98', 'amplitude__fft_aggregated__aggtype_""skew""', 'amplitude__fft_coefficient__attr_""abs""__coeff_2', 'amplitude__partial_autocorrelation__lag_4', 'amplitude__fft_coefficient__attr_""abs""__coeff_61', 'amplitude__fft_coefficient__attr_""abs""__coeff_29', 'amplitude__time_reversal_asymmetry_statistic__lag_3', 'amplitude__fft_coefficient__attr_""abs""__coeff_47']",0.9921259842519685
